date,market,commodity,price,latitude,longitude,exchange_rate,producer_price_index,month_sin,month_cos
2012-10-15,Tamale,Maize,48.0,9.4,-0.83,1.8927,63.480000000000004,-0.8660254037844386,0.5000000000000001
2012-10-15,Kumasi,Sorghum,120.0,6.68,-1.62,1.8927,65.22,-0.8660254037844386,0.5000000000000001
2012-10-15,Wa,Sorghum,100.0,10.05,-2.48,1.8927,65.22,-0.8660254037844386,0.5000000000000001
2012-10-15,Tamale,Millet,170.0,9.4,-0.83,1.8927,61.74,-0.8660254037844386,0.5000000000000001
2012-11-15,Kumasi,Millet,142.5,6.68,-1.62,1.9016,61.74,-0.5000000000000004,0.8660254037844384
2012-11-15,Bolga,Millet,150.0,10.79,-0.85,1.9016,61.74,-0.5000000000000004,0.8660254037844384
2012-11-15,Techiman,Millet,162.5,7.58,-1.93,1.9016,61.74,-0.5000000000000004,0.8660254037844384
2012-11-15,Kumasi,Sorghum,115.0,6.68,-1.62,1.9016,65.22,-0.5000000000000004,0.8660254037844384
2012-11-15,Tamale,Millet,170.0,9.4,-0.83,1.9016,61.74,-0.5000000000000004,0.8660254037844384
2012-11-15,Techiman,Maize,50.75,7.58,-1.93,1.9016,63.480000000000004,-0.5000000000000004,0.8660254037844384
2012-11-15,Techiman,Sorghum,105.0,7.58,-1.93,1.9016,65.22,-0.5000000000000004,0.8660254037844384
2012-11-15,Tamale,Sorghum,95.0,9.4,-0.83,1.9016,65.22,-0.5000000000000004,0.8660254037844384
2012-11-15,Kumasi,Maize,77.5,6.68,-1.62,1.9016,63.480000000000004,-0.5000000000000004,0.8660254037844384
2012-11-15,Tamale,Maize,48.0,9.4,-0.83,1.9016,63.480000000000004,-0.5000000000000004,0.8660254037844384
2012-12-15,Bolga,Millet,127.5,10.79,-0.85,1.8841,61.74,-2.4492935982947064e-16,1.0
2012-12-15,Techiman,Millet,125.0,7.58,-1.93,1.8841,61.74,-2.4492935982947064e-16,1.0
2012-12-15,Techiman,Maize,45.2,7.58,-1.93,1.8841,63.480000000000004,-2.4492935982947064e-16,1.0
2012-12-15,Bolga,Maize,53.2,10.79,-0.85,1.8841,63.480000000000004,-2.4492935982947064e-16,1.0
2012-12-15,Wa,Maize,60.0,10.05,-2.48,1.8841,63.480000000000004,-2.4492935982947064e-16,1.0
2012-12-15,Wa,Sorghum,97.0,10.05,-2.48,1.8841,65.22,-2.4492935982947064e-16,1.0
2012-12-15,Wa,Millet,147.5,10.05,-2.48,1.8841,61.74,-2.4492935982947064e-16,1.0
2012-12-15,Kumasi,Maize,78.0,6.68,-1.62,1.8841,63.480000000000004,-2.4492935982947064e-16,1.0
2012-12-15,Tamale,Millet,180.0,9.4,-0.83,1.8841,61.74,-2.4492935982947064e-16,1.0
2013-01-15,Wa,Sorghum,90.0,10.05,-2.48,1.8966,78.81,0.49999999999999994,0.8660254037844387
2013-01-15,Techiman,Maize,46.0,7.58,-1.93,1.8966,77.565,0.49999999999999994,0.8660254037844387
2013-01-15,Bolga,Maize,58.75,10.79,-0.85,1.8966,77.565,0.49999999999999994,0.8660254037844387
2013-01-15,Kumasi,Millet,123.75,6.68,-1.62,1.8966,76.32,0.49999999999999994,0.8660254037844387
2013-01-15,Bolga,Millet,103.75,10.79,-0.85,1.8966,76.32,0.49999999999999994,0.8660254037844387
2013-01-15,Tamale,Millet,118.0,9.4,-0.83,1.8966,76.32,0.49999999999999994,0.8660254037844387
2013-01-15,Techiman,Sorghum,92.5,7.58,-1.93,1.8966,78.81,0.49999999999999994,0.8660254037844387
2013-01-15,Wa,Millet,120.5,10.05,-2.48,1.8966,76.32,0.49999999999999994,0.8660254037844387
2013-01-15,Techiman,Millet,130.0,7.58,-1.93,1.8966,76.32,0.49999999999999994,0.8660254037844387
2013-01-15,Tamale,Sorghum,78.0,9.4,-0.83,1.8966,78.81,0.49999999999999994,0.8660254037844387
2013-01-15,Kumasi,Sorghum,105.0,6.68,-1.62,1.8966,78.81,0.49999999999999994,0.8660254037844387
2013-01-15,Kumasi,Maize,78.75,6.68,-1.62,1.8966,77.565,0.49999999999999994,0.8660254037844387
2013-02-15,Kumasi,Maize,78.75,6.68,-1.62,1.9048,77.565,0.8660254037844386,0.5000000000000001
2013-02-15,Bolga,Maize,62.5,10.79,-0.85,1.9048,77.565,0.8660254037844386,0.5000000000000001
2013-02-15,Bolga,Sorghum,90.5,10.79,-0.85,1.9048,78.81,0.8660254037844386,0.5000000000000001
2013-02-15,Tamale,Millet,113.5,9.4,-0.83,1.9048,76.32,0.8660254037844386,0.5000000000000001
2013-02-15,Wa,Sorghum,97.0,10.05,-2.48,1.9048,78.81,0.8660254037844386,0.5000000000000001
2013-02-15,Techiman,Sorghum,97.5,7.58,-1.93,1.9048,78.81,0.8660254037844386,0.5000000000000001
2013-02-15,Kumasi,Millet,131.25,6.68,-1.62,1.9048,76.32,0.8660254037844386,0.5000000000000001
2013-02-15,Techiman,Millet,105.0,7.58,-1.93,1.9048,76.32,0.8660254037844386,0.5000000000000001
2013-02-15,Wa,Maize,54.0,10.05,-2.48,1.9048,77.565,0.8660254037844386,0.5000000000000001
2013-02-15,Techiman,Maize,46.0,7.58,-1.93,1.9048,77.565,0.8660254037844386,0.5000000000000001
2013-03-15,Techiman,Millet,107.5,7.58,-1.93,1.9241,76.32,1.0,6.123233995736766e-17
2013-03-15,Kumasi,Sorghum,105.0,6.68,-1.62,1.9241,78.81,1.0,6.123233995736766e-17
2013-03-15,Bolga,Maize,60.25,10.79,-0.85,1.9241,77.565,1.0,6.123233995736766e-17
2013-03-15,Tamale,Sorghum,78.0,9.4,-0.83,1.9241,78.81,1.0,6.123233995736766e-17
2013-03-15,Wa,Maize,52.0,10.05,-2.48,1.9241,77.565,1.0,6.123233995736766e-17
2013-03-15,Kumasi,Millet,115.0,6.68,-1.62,1.9241,76.32,1.0,6.123233995736766e-17
2013-03-15,Bolga,Millet,99.0,10.79,-0.85,1.9241,76.32,1.0,6.123233995736766e-17
2013-03-15,Techiman,Sorghum,100.0,7.58,-1.93,1.9241,78.81,1.0,6.123233995736766e-17
2013-03-15,Techiman,Maize,46.0,7.58,-1.93,1.9241,77.565,1.0,6.123233995736766e-17
2013-03-15,Kumasi,Maize,78.25,6.68,-1.62,1.9241,77.565,1.0,6.123233995736766e-17
2013-03-15,Tamale,Millet,113.0,9.4,-0.83,1.9241,76.32,1.0,6.123233995736766e-17
2013-03-15,Tamale,Maize,52.5,9.4,-0.83,1.9241,77.565,1.0,6.123233995736766e-17
2013-04-15,Techiman,Maize,46.0,7.58,-1.93,1.9456,77.565,0.8660254037844387,-0.49999999999999983
2013-04-15,Bolga,Maize,58.0,10.79,-0.85,1.9456,77.565,0.8660254037844387,-0.49999999999999983
2013-04-15,Wa,Sorghum,97.0,10.05,-2.48,1.9456,78.81,0.8660254037844387,-0.49999999999999983
2013-04-15,Techiman,Sorghum,100.0,7.58,-1.93,1.9456,78.81,0.8660254037844387,-0.49999999999999983
2013-04-15,Techiman,Millet,107.75,7.58,-1.93,1.9456,76.32,0.8660254037844387,-0.49999999999999983
2013-04-15,Tamale,Millet,100.0,9.4,-0.83,1.9456,76.32,0.8660254037844387,-0.49999999999999983
2013-04-15,Kumasi,Millet,118.75,6.68,-1.62,1.9456,76.32,0.8660254037844387,-0.49999999999999983
2013-04-15,Tamale,Sorghum,80.0,9.4,-0.83,1.9456,78.81,0.8660254037844387,-0.49999999999999983
2013-04-15,Kumasi,Sorghum,105.0,6.68,-1.62,1.9456,78.81,0.8660254037844387,-0.49999999999999983
2013-04-15,Kumasi,Maize,81.0,6.68,-1.62,1.9456,77.565,0.8660254037844387,-0.49999999999999983
2013-05-15,Techiman,Maize,46.0,7.58,-1.93,1.9621,77.565,0.49999999999999994,-0.8660254037844387
2013-05-15,Kumasi,Maize,83.75,6.68,-1.62,1.9621,77.565,0.49999999999999994,-0.8660254037844387
2013-05-15,Kumasi,Sorghum,102.5,6.68,-1.62,1.9621,78.81,0.49999999999999994,-0.8660254037844387
2013-05-15,Techiman,Millet,105.5,7.58,-1.93,1.9621,76.32,0.49999999999999994,-0.8660254037844387
2013-06-15,Kumasi,Maize,76.0,6.68,-1.62,1.9858,77.565,1.2246467991473532e-16,-1.0
2013-06-15,Kumasi,Millet,112.5,6.68,-1.62,1.9858,76.32,1.2246467991473532e-16,-1.0
2013-06-15,Wa,Millet,114.25,10.05,-2.48,1.9858,76.32,1.2246467991473532e-16,-1.0
2013-06-15,Kumasi,Sorghum,100.0,6.68,-1.62,1.9858,78.81,1.2246467991473532e-16,-1.0
2013-06-15,Tamale,Millet,115.0,9.4,-0.83,1.9858,76.32,1.2246467991473532e-16,-1.0
2013-06-15,Techiman,Maize,45.0,7.58,-1.93,1.9858,77.565,1.2246467991473532e-16,-1.0
2013-06-15,Wa,Sorghum,92.5,10.05,-2.48,1.9858,78.81,1.2246467991473532e-16,-1.0
2013-06-15,Wa,Maize,48.0,10.05,-2.48,1.9858,77.565,1.2246467991473532e-16,-1.0
2013-06-15,Bolga,Maize,52.0,10.79,-0.85,1.9858,77.565,1.2246467991473532e-16,-1.0
2013-06-15,Techiman,Millet,105.0,7.58,-1.93,1.9858,76.32,1.2246467991473532e-16,-1.0
2013-07-15,Techiman,Millet,110.0,7.58,-1.93,1.9914,76.32,-0.4999999999999998,-0.8660254037844388
2013-07-15,Kumasi,Maize,73.0,6.68,-1.62,1.9914,77.565,-0.4999999999999998,-0.8660254037844388
2013-07-15,Techiman,Maize,51.0,7.58,-1.93,1.9914,77.565,-0.4999999999999998,-0.8660254037844388
2013-07-15,Wa,Sorghum,97.0,10.05,-2.48,1.9914,78.81,-0.4999999999999998,-0.8660254037844388
2013-07-15,Tamale,Maize,48.0,9.4,-0.83,1.9914,77.565,-0.4999999999999998,-0.8660254037844388
2013-07-15,Bolga,Maize,50.0,10.79,-0.85,1.9914,77.565,-0.4999999999999998,-0.8660254037844388
2013-07-15,Wa,Maize,51.0,10.05,-2.48,1.9914,77.565,-0.4999999999999998,-0.8660254037844388
2013-07-15,Tamale,Millet,125.75,9.4,-0.83,1.9914,76.32,-0.4999999999999998,-0.8660254037844388
2013-08-15,Bolga,Millet,101.25,10.79,-0.85,1.9943,76.32,-0.8660254037844384,-0.5000000000000004
2013-08-15,Techiman,Maize,50.0,7.58,-1.93,1.9943,77.565,-0.8660254037844384,-0.5000000000000004
2013-08-15,Tamale,Maize,48.0,9.4,-0.83,1.9943,77.565,-0.8660254037844384,-0.5000000000000004
2013-08-15,Wa,Millet,107.0,10.05,-2.48,1.9943,76.32,-0.8660254037844384,-0.5000000000000004
2013-08-15,Wa,Sorghum,97.0,10.05,-2.48,1.9943,78.81,-0.8660254037844384,-0.5000000000000004
2013-08-15,Kumasi,Sorghum,100.0,6.68,-1.62,1.9943,78.81,-0.8660254037844384,-0.5000000000000004
2013-08-15,Techiman,Millet,107.5,7.58,-1.93,1.9943,76.32,-0.8660254037844384,-0.5000000000000004
2013-08-15,Kumasi,Maize,79.0,6.68,-1.62,1.9943,77.565,-0.8660254037844384,-0.5000000000000004
2013-08-15,Tamale,Sorghum,88.0,9.4,-0.83,1.9943,78.81,-0.8660254037844384,-0.5000000000000004
2013-08-15,Kumasi,Millet,117.5,6.68,-1.62,1.9943,76.32,-0.8660254037844384,-0.5000000000000004
2013-09-15,Kumasi,Maize,71.5,6.68,-1.62,1.9977,77.565,-1.0,-1.8369701987210297e-16
2013-09-15,Wa,Sorghum,97.0,10.05,-2.48,1.9977,78.81,-1.0,-1.8369701987210297e-16
2013-09-15,Techiman,Maize,49.0,7.58,-1.93,1.9977,77.565,-1.0,-1.8369701987210297e-16
2013-09-15,Kumasi,Millet,110.0,6.68,-1.62,1.9977,76.32,-1.0,-1.8369701987210297e-16
2013-09-15,Techiman,Millet,108.75,7.58,-1.93,1.9977,76.32,-1.0,-1.8369701987210297e-16
2013-09-15,Kumasi,Sorghum,100.0,6.68,-1.62,1.9977,78.81,-1.0,-1.8369701987210297e-16
2013-09-15,Wa,Maize,50.25,10.05,-2.48,1.9977,77.565,-1.0,-1.8369701987210297e-16
2013-10-15,Kumasi,Maize,70.0,6.68,-1.62,2.0041,77.565,-0.8660254037844386,0.5000000000000001
2013-10-15,Techiman,Millet,112.5,7.58,-1.93,2.0041,76.32,-0.8660254037844386,0.5000000000000001
2013-10-15,Tamale,Maize,48.0,9.4,-0.83,2.0041,77.565,-0.8660254037844386,0.5000000000000001
2013-10-15,Techiman,Maize,34.0,7.58,-1.93,2.0041,77.565,-0.8660254037844386,0.5000000000000001
2013-10-15,Bolga,Maize,55.0,10.79,-0.85,2.0041,77.565,-0.8660254037844386,0.5000000000000001
2013-10-15,Wa,Maize,54.0,10.05,-2.48,2.0041,77.565,-0.8660254037844386,0.5000000000000001
2013-10-15,Wa,Sorghum,97.0,10.05,-2.48,2.0041,78.81,-0.8660254037844386,0.5000000000000001
2013-10-15,Kumasi,Millet,112.0,6.68,-1.62,2.0041,76.32,-0.8660254037844386,0.5000000000000001
2013-10-15,Kumasi,Sorghum,100.0,6.68,-1.62,2.0041,78.81,-0.8660254037844386,0.5000000000000001
2013-11-15,Techiman,Millet,110.0,7.58,-1.93,2.0609,76.32,-0.5000000000000004,0.8660254037844384
2013-11-15,Kumasi,Millet,120.0,6.68,-1.62,2.0609,76.32,-0.5000000000000004,0.8660254037844384
2013-11-15,Kumasi,Maize,74.25,6.68,-1.62,2.0609,77.565,-0.5000000000000004,0.8660254037844384
2013-11-15,Bolga,Sorghum,90.0,10.79,-0.85,2.0609,78.81,-0.5000000000000004,0.8660254037844384
2013-11-15,Bolga,Maize,55.0,10.79,-0.85,2.0609,77.565,-0.5000000000000004,0.8660254037844384
2013-11-15,Bolga,Millet,100.0,10.79,-0.85,2.0609,76.32,-0.5000000000000004,0.8660254037844384
2013-12-15,Kumasi,Maize,78.75,6.68,-1.62,2.1088,77.565,-2.4492935982947064e-16,1.0
2013-12-15,Bolga,Millet,97.5,10.79,-0.85,2.1088,76.32,-2.4492935982947064e-16,1.0
2013-12-15,Wa,Sorghum,100.0,10.05,-2.48,2.1088,78.81,-2.4492935982947064e-16,1.0
2013-12-15,Techiman,Maize,52.0,7.58,-1.93,2.1088,77.565,-2.4492935982947064e-16,1.0
2013-12-15,Tamale,Millet,125.0,9.4,-0.83,2.1088,76.32,-2.4492935982947064e-16,1.0
2013-12-15,Bolga,Sorghum,90.0,10.79,-0.85,2.1088,78.81,-2.4492935982947064e-16,1.0
2013-12-15,Techiman,Sorghum,120.0,7.58,-1.93,2.1088,78.81,-2.4492935982947064e-16,1.0
2013-12-15,Bolga,Maize,56.75,10.79,-0.85,2.1088,77.565,-2.4492935982947064e-16,1.0
2013-12-15,Techiman,Millet,106.25,7.58,-1.93,2.1088,76.32,-2.4492935982947064e-16,1.0
2013-12-15,Tamale,Maize,51.0,9.4,-0.83,2.1088,77.565,-2.4492935982947064e-16,1.0
2013-12-15,Kumasi,Millet,120.0,6.68,-1.62,2.1088,76.32,-2.4492935982947064e-16,1.0
2013-12-15,Wa,Millet,107.0,10.05,-2.48,2.1088,76.32,-2.4492935982947064e-16,1.0
2014-01-15,Techiman,Maize,56.4,7.58,-1.93,2.289,87.53,0.49999999999999994,0.8660254037844387
2014-01-15,Bolga,Sorghum,98.75,10.79,-0.85,2.289,88.99,0.49999999999999994,0.8660254037844387
2014-01-15,Techiman,Millet,147.5,7.58,-1.93,2.289,86.07,0.49999999999999994,0.8660254037844387
2014-01-15,Tamale,Maize,66.0,9.4,-0.83,2.289,87.53,0.49999999999999994,0.8660254037844387
2014-01-15,Kumasi,Millet,112.5,6.68,-1.62,2.289,86.07,0.49999999999999994,0.8660254037844387
2014-01-15,Tamale,Millet,110.0,9.4,-0.83,2.289,86.07,0.49999999999999994,0.8660254037844387
2014-01-15,Kumasi,Maize,88.0,6.68,-1.62,2.289,87.53,0.49999999999999994,0.8660254037844387
2014-01-15,Bolga,Millet,105.0,10.79,-0.85,2.289,86.07,0.49999999999999994,0.8660254037844387
2014-01-15,Techiman,Sorghum,105.0,7.58,-1.93,2.289,88.99,0.49999999999999994,0.8660254037844387
2014-01-15,Kumasi,Sorghum,98.25,6.68,-1.62,2.289,88.99,0.49999999999999994,0.8660254037844387
2014-02-15,Tamale,Millet,100.0,9.4,-0.83,2.4414,86.07,0.8660254037844386,0.5000000000000001
2014-02-15,Techiman,Millet,145.0,7.58,-1.93,2.4414,86.07,0.8660254037844386,0.5000000000000001
2014-02-15,Tamale,Sorghum,80.0,9.4,-0.83,2.4414,88.99,0.8660254037844386,0.5000000000000001
2014-02-15,Wa,Maize,61.0,10.05,-2.48,2.4414,87.53,0.8660254037844386,0.5000000000000001
2014-02-15,Wa,Millet,107.08,10.05,-2.48,2.4414,86.07,0.8660254037844386,0.5000000000000001
2014-02-15,Kumasi,Sorghum,98.75,6.68,-1.62,2.4414,88.99,0.8660254037844386,0.5000000000000001
2014-02-15,Techiman,Sorghum,97.5,7.58,-1.93,2.4414,88.99,0.8660254037844386,0.5000000000000001
2014-02-15,Kumasi,Maize,95.5,6.68,-1.62,2.4414,87.53,0.8660254037844386,0.5000000000000001
2014-02-15,Bolga,Maize,63.5,10.79,-0.85,2.4414,87.53,0.8660254037844386,0.5000000000000001
2014-02-15,Kumasi,Millet,107.5,6.68,-1.62,2.4414,86.07,0.8660254037844386,0.5000000000000001
2014-02-15,Tamale,Maize,60.0,9.4,-0.83,2.4414,87.53,0.8660254037844386,0.5000000000000001
2014-02-15,Techiman,Maize,54.0,7.58,-1.93,2.4414,87.53,0.8660254037844386,0.5000000000000001
2014-02-15,Wa,Sorghum,97.1,10.05,-2.48,2.4414,88.99,0.8660254037844386,0.5000000000000001
2014-03-15,Kumasi,Maize,96.0,6.68,-1.62,2.5828,87.53,1.0,6.123233995736766e-17
2014-03-15,Bolga,Sorghum,100.0,10.79,-0.85,2.5828,88.99,1.0,6.123233995736766e-17
2014-03-15,Tamale,Millet,100.0,9.4,-0.83,2.5828,86.07,1.0,6.123233995736766e-17
2014-03-15,Wa,Maize,60.7,10.05,-2.48,2.5828,87.53,1.0,6.123233995736766e-17
2014-03-15,Techiman,Sorghum,100.0,7.58,-1.93,2.5828,88.99,1.0,6.123233995736766e-17
2014-03-15,Techiman,Millet,96.67,7.58,-1.93,2.5828,86.07,1.0,6.123233995736766e-17
2014-03-15,Bolga,Millet,100.0,10.79,-0.85,2.5828,86.07,1.0,6.123233995736766e-17
2014-03-15,Tamale,Maize,60.0,9.4,-0.83,2.5828,87.53,1.0,6.123233995736766e-17
2014-03-15,Kumasi,Millet,115.0,6.68,-1.62,2.5828,86.07,1.0,6.123233995736766e-17
2014-03-15,Kumasi,Sorghum,100.0,6.68,-1.62,2.5828,88.99,1.0,6.123233995736766e-17
2014-04-15,Kumasi,Maize,95.5,6.68,-1.62,2.7399,87.53,0.8660254037844387,-0.49999999999999983
2014-04-15,Wa,Maize,61.0,10.05,-2.48,2.7399,87.53,0.8660254037844387,-0.49999999999999983
2014-04-15,Bolga,Maize,67.5,10.79,-0.85,2.7399,87.53,0.8660254037844387,-0.49999999999999983
2014-04-15,Techiman,Maize,50.0,7.58,-1.93,2.7399,87.53,0.8660254037844387,-0.49999999999999983
2014-05-15,Kumasi,Maize,102.0,6.68,-1.62,2.8597,87.53,0.49999999999999994,-0.8660254037844387
2014-05-15,Bolga,Sorghum,100.0,10.79,-0.85,2.8597,88.99,0.49999999999999994,-0.8660254037844387
2014-05-15,Wa,Millet,107.0,10.05,-2.48,2.8597,86.07,0.49999999999999994,-0.8660254037844387
2014-05-15,Tamale,Sorghum,84.0,9.4,-0.83,2.8597,88.99,0.49999999999999994,-0.8660254037844387
2014-05-15,Kumasi,Millet,123.0,6.68,-1.62,2.8597,86.07,0.49999999999999994,-0.8660254037844387
2014-05-15,Bolga,Millet,101.0,10.79,-0.85,2.8597,86.07,0.49999999999999994,-0.8660254037844387
2014-05-15,Techiman,Millet,95.0,7.58,-1.93,2.8597,86.07,0.49999999999999994,-0.8660254037844387
2014-05-15,Techiman,Maize,50.0,7.58,-1.93,2.8597,87.53,0.49999999999999994,-0.8660254037844387
2014-06-15,Tamale,Millet,100.0,9.4,-0.83,2.982,86.07,1.2246467991473532e-16,-1.0
2014-06-15,Techiman,Millet,95.0,7.58,-1.93,2.982,86.07,1.2246467991473532e-16,-1.0
2014-06-15,Kumasi,Sorghum,110.0,6.68,-1.62,2.982,88.99,1.2246467991473532e-16,-1.0
2014-06-15,Techiman,Maize,50.0,7.58,-1.93,2.982,87.53,1.2246467991473532e-16,-1.0
2014-06-15,Tamale,Sorghum,96.0,9.4,-0.83,2.982,88.99,1.2246467991473532e-16,-1.0
2014-06-15,Kumasi,Maize,108.75,6.68,-1.62,2.982,87.53,1.2246467991473532e-16,-1.0
2014-06-15,Bolga,Maize,81.25,10.79,-0.85,2.982,87.53,1.2246467991473532e-16,-1.0
2014-06-15,Tamale,Maize,80.0,9.4,-0.83,2.982,87.53,1.2246467991473532e-16,-1.0
2014-06-15,Wa,Millet,107.0,10.05,-2.48,2.982,86.07,1.2246467991473532e-16,-1.0
2014-06-15,Bolga,Sorghum,100.0,10.79,-0.85,2.982,88.99,1.2246467991473532e-16,-1.0
2014-06-15,Kumasi,Millet,120.0,6.68,-1.62,2.982,86.07,1.2246467991473532e-16,-1.0
2014-07-15,Kumasi,Maize,108.75,6.68,-1.62,3.025,87.53,-0.4999999999999998,-0.8660254037844388
2014-07-15,Techiman,Maize,50.0,7.58,-1.93,3.025,87.53,-0.4999999999999998,-0.8660254037844388
2014-07-15,Wa,Maize,61.0,10.05,-2.48,3.025,87.53,-0.4999999999999998,-0.8660254037844388
2014-07-15,Tamale,Maize,80.0,9.4,-0.83,3.025,87.53,-0.4999999999999998,-0.8660254037844388
2014-08-15,Wa,Maize,60.7,10.05,-2.48,3.0599,87.53,-0.8660254037844384,-0.5000000000000004
2014-08-15,Bolga,Maize,80.0,10.79,-0.85,3.0599,87.53,-0.8660254037844384,-0.5000000000000004
2014-08-15,Tamale,Maize,105.0,9.4,-0.83,3.0599,87.53,-0.8660254037844384,-0.5000000000000004
2014-08-15,Techiman,Maize,50.0,7.58,-1.93,3.0599,87.53,-0.8660254037844384,-0.5000000000000004
2014-08-15,Kumasi,Maize,140.0,6.68,-1.62,3.0599,87.53,-0.8660254037844384,-0.5000000000000004
2014-09-15,Bolga,Maize,115.0,10.79,-0.85,3.1884,87.53,-1.0,-1.8369701987210297e-16
2014-09-15,Kumasi,Maize,136.0,6.68,-1.62,3.1884,87.53,-1.0,-1.8369701987210297e-16
2014-09-15,Techiman,Maize,50.0,7.58,-1.93,3.1884,87.53,-1.0,-1.8369701987210297e-16
2014-10-15,Bolga,Maize,120.0,10.79,-0.85,3.1964,87.53,-0.8660254037844386,0.5000000000000001
2014-10-15,Tamale,Maize,100.0,9.4,-0.83,3.1964,87.53,-0.8660254037844386,0.5000000000000001
2014-10-15,Kumasi,Maize,136.0,6.68,-1.62,3.1964,87.53,-0.8660254037844386,0.5000000000000001
2014-11-15,Bolga,Maize,110.0,10.79,-0.85,3.197,87.53,-0.5000000000000004,0.8660254037844384
2014-11-15,Kumasi,Maize,126.25,6.68,-1.62,3.197,87.53,-0.5000000000000004,0.8660254037844384
2014-11-15,Wa,Maize,60.7,10.05,-2.48,3.197,87.53,-0.5000000000000004,0.8660254037844384
2014-12-15,Bolga,Maize,120.0,10.79,-0.85,3.1974,87.53,-2.4492935982947064e-16,1.0
2014-12-15,Tamale,Maize,100.0,9.4,-0.83,3.1974,87.53,-2.4492935982947064e-16,1.0
2014-12-15,Kumasi,Maize,125.0,6.68,-1.62,3.1974,87.53,-2.4492935982947064e-16,1.0
2014-12-15,Techiman,Maize,50.0,7.58,-1.93,3.1974,87.53,-2.4492935982947064e-16,1.0
2015-01-15,Bolga,Sorghum,106.0,10.79,-0.85,3.2186,101.3,0.49999999999999994,0.8660254037844387
2015-01-15,Wa,Millet,114.78,10.05,-2.48,3.2186,102.77,0.49999999999999994,0.8660254037844387
2015-01-15,Kumasi,Maize,125.0,6.68,-1.62,3.2186,102.035,0.49999999999999994,0.8660254037844387
2015-01-15,Tamale,Sorghum,160.0,9.4,-0.83,3.2186,101.3,0.49999999999999994,0.8660254037844387
2015-01-15,Techiman,Millet,95.0,7.58,-1.93,3.2186,102.77,0.49999999999999994,0.8660254037844387
2015-01-15,Tamale,Millet,180.0,9.4,-0.83,3.2186,102.77,0.49999999999999994,0.8660254037844387
2015-01-15,Wa,Maize,60.7,10.05,-2.48,3.2186,102.035,0.49999999999999994,0.8660254037844387
2015-01-15,Kumasi,Sorghum,154.0,6.68,-1.62,3.2186,101.3,0.49999999999999994,0.8660254037844387
2015-01-15,Techiman,Maize,50.0,7.58,-1.93,3.2186,102.035,0.49999999999999994,0.8660254037844387
2015-01-15,Bolga,Maize,100.0,10.79,-0.85,3.2186,102.035,0.49999999999999994,0.8660254037844387
2015-02-15,Kumasi,Maize,125.0,6.68,-1.62,3.3623,102.035,0.8660254037844386,0.5000000000000001
2015-02-15,Kumasi,Millet,165.0,6.68,-1.62,3.3623,102.77,0.8660254037844386,0.5000000000000001
2015-02-15,Kumasi,Sorghum,152.5,6.68,-1.62,3.3623,101.3,0.8660254037844386,0.5000000000000001
2015-02-15,Tamale,Millet,140.0,9.4,-0.83,3.3623,102.77,0.8660254037844386,0.5000000000000001
2015-02-15,Techiman,Millet,140.0,7.58,-1.93,3.3623,102.77,0.8660254037844386,0.5000000000000001
2015-02-15,Wa,Millet,129.68,10.05,-2.48,3.3623,102.77,0.8660254037844386,0.5000000000000001
2015-02-15,Tamale,Maize,100.0,9.4,-0.83,3.3623,102.035,0.8660254037844386,0.5000000000000001
2015-02-15,Techiman,Maize,77.0,7.58,-1.93,3.3623,102.035,0.8660254037844386,0.5000000000000001
2015-03-15,Techiman,Maize,77.0,7.58,-1.93,3.5909,102.035,1.0,6.123233995736766e-17
2015-03-15,Wa,Millet,111.78,10.05,-2.48,3.5909,102.77,1.0,6.123233995736766e-17
2015-03-15,Kumasi,Millet,157.5,6.68,-1.62,3.5909,102.77,1.0,6.123233995736766e-17
2015-03-15,Tamale,Maize,90.0,9.4,-0.83,3.5909,102.035,1.0,6.123233995736766e-17
2015-03-15,Tamale,Millet,100.0,9.4,-0.83,3.5909,102.77,1.0,6.123233995736766e-17
2015-03-15,Techiman,Millet,140.0,7.58,-1.93,3.5909,102.77,1.0,6.123233995736766e-17
2015-03-15,Bolga,Maize,100.0,10.79,-0.85,3.5909,102.035,1.0,6.123233995736766e-17
2015-03-15,Kumasi,Maize,121.25,6.68,-1.62,3.5909,102.035,1.0,6.123233995736766e-17
2015-04-15,Tamale,Sorghum,120.0,9.4,-0.83,3.8122,101.3,0.8660254037844387,-0.49999999999999983
2015-04-15,Wa,Maize,79.45,10.05,-2.48,3.8122,102.035,0.8660254037844387,-0.49999999999999983
2015-04-15,Tamale,Millet,140.0,9.4,-0.83,3.8122,102.77,0.8660254037844387,-0.49999999999999983
2015-04-15,Techiman,Millet,130.0,7.58,-1.93,3.8122,102.77,0.8660254037844387,-0.49999999999999983
2015-04-15,Kumasi,Millet,148.75,6.68,-1.62,3.8122,102.77,0.8660254037844387,-0.49999999999999983
2015-04-15,Techiman,Maize,92.0,7.58,-1.93,3.8122,102.035,0.8660254037844387,-0.49999999999999983
2015-04-15,Kumasi,Maize,122.5,6.68,-1.62,3.8122,102.035,0.8660254037844387,-0.49999999999999983
2015-04-15,Bolga,Millet,117.5,10.79,-0.85,3.8122,102.77,0.8660254037844387,-0.49999999999999983
2015-04-15,Tamale,Maize,100.0,9.4,-0.83,3.8122,102.035,0.8660254037844387,-0.49999999999999983
